# Column 1: redshift
# Column 2: scale factor
# Column 3: Hubble parameter [km/s/Mpc]
# Column 4: Hubble parameter [Mpc^-1]
# Column 5: sigma8
# Column 6: velocity growth rate f = dlnD/dlna
# Column 7: vrms2 [km/s]
# Column 8: Delta Chi sigma2_hsv [Mpc/h,see Eq. 33 of Takada and Spergel 2013]
# Column 9: mvir  [Msun/h] (typical <M>)
# Column 10: mean galaxy number density ng_bar
# Column 11: mdel
# Column 12: mdel_prime
# Column 13: delta_prime
# Column 14: delta_prime
2.67267e-02 	 9.73969e-01 	 6.79819e+01 	 2.26763e-04 	 8.34932e-01 	 5.45568e-01 	 2.74242e+05 	 0.00000e+00 	 1.00000e+14	 2.44307e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
2.81524e-02 	 9.72618e-01 	 6.80294e+01 	 2.26922e-04 	 8.34304e-01 	 5.46417e-01 	 2.74306e+05 	 0.00000e+00 	 1.00000e+14	 2.44094e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
2.95802e-02 	 9.71270e-01 	 6.80771e+01 	 2.27081e-04 	 8.33668e-01 	 5.47267e-01 	 2.74362e+05 	 0.00000e+00 	 1.00000e+14	 2.43898e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
3.10099e-02 	 9.69923e-01 	 6.81249e+01 	 2.27240e-04 	 8.33031e-01 	 5.48117e-01 	 2.74417e+05 	 0.00000e+00 	 1.00000e+14	 2.43706e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
3.24416e-02 	 9.68578e-01 	 6.81729e+01 	 2.27400e-04 	 8.32395e-01 	 5.48967e-01 	 2.74473e+05 	 0.00000e+00 	 1.00000e+14	 2.43515e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
3.38753e-02 	 9.67235e-01 	 6.82210e+01 	 2.27561e-04 	 8.31759e-01 	 5.49817e-01 	 2.74528e+05 	 0.00000e+00 	 1.00000e+14	 2.43324e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
3.53109e-02 	 9.65893e-01 	 6.82693e+01 	 2.27722e-04 	 8.31123e-01 	 5.50667e-01 	 2.74583e+05 	 0.00000e+00 	 1.00000e+14	 2.43132e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
3.67486e-02 	 9.64554e-01 	 6.83178e+01 	 2.27884e-04 	 8.30488e-01 	 5.51517e-01 	 2.74638e+05 	 0.00000e+00 	 1.00000e+14	 2.42941e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
3.81883e-02 	 9.63216e-01 	 6.83665e+01 	 2.28046e-04 	 8.29854e-01 	 5.52367e-01 	 2.74693e+05 	 0.00000e+00 	 1.00000e+14	 2.42750e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
3.96299e-02 	 9.61881e-01 	 6.84153e+01 	 2.28209e-04 	 8.29220e-01 	 5.53217e-01 	 2.74748e+05 	 0.00000e+00 	 1.00000e+14	 2.42560e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
4.10736e-02 	 9.60547e-01 	 6.84643e+01 	 2.28372e-04 	 8.28586e-01 	 5.54067e-01 	 2.74803e+05 	 0.00000e+00 	 1.00000e+14	 2.42369e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
4.25193e-02 	 9.59215e-01 	 6.85135e+01 	 2.28536e-04 	 8.27953e-01 	 5.54917e-01 	 2.74859e+05 	 0.00000e+00 	 1.00000e+14	 2.42179e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
4.39670e-02 	 9.57885e-01 	 6.85628e+01 	 2.28701e-04 	 8.27313e-01 	 5.55767e-01 	 2.74908e+05 	 0.00000e+00 	 1.00000e+14	 2.41997e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
4.54166e-02 	 9.56556e-01 	 6.86123e+01 	 2.28866e-04 	 8.26671e-01 	 5.56617e-01 	 2.74954e+05 	 0.00000e+00 	 1.00000e+14	 2.41818e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
4.68683e-02 	 9.55230e-01 	 6.86620e+01 	 2.29032e-04 	 8.26030e-01 	 5.57467e-01 	 2.75001e+05 	 0.00000e+00 	 1.00000e+14	 2.41640e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
4.83221e-02 	 9.53905e-01 	 6.87118e+01 	 2.29198e-04 	 8.25389e-01 	 5.58317e-01 	 2.75048e+05 	 0.00000e+00 	 1.00000e+14	 2.41462e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
4.97778e-02 	 9.52583e-01 	 6.87618e+01 	 2.29365e-04 	 8.24748e-01 	 5.59167e-01 	 2.75094e+05 	 0.00000e+00 	 1.00000e+14	 2.41284e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
5.12356e-02 	 9.51262e-01 	 6.88120e+01 	 2.29532e-04 	 8.24108e-01 	 5.60017e-01 	 2.75141e+05 	 0.00000e+00 	 1.00000e+14	 2.41106e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
5.26953e-02 	 9.49942e-01 	 6.88623e+01 	 2.29700e-04 	 8.23469e-01 	 5.60868e-01 	 2.75187e+05 	 0.00000e+00 	 1.00000e+14	 2.40928e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
5.41571e-02 	 9.48625e-01 	 6.89129e+01 	 2.29869e-04 	 8.22830e-01 	 5.61718e-01 	 2.75234e+05 	 0.00000e+00 	 1.00000e+14	 2.40750e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
5.56210e-02 	 9.47310e-01 	 6.89636e+01 	 2.30038e-04 	 8.22191e-01 	 5.62568e-01 	 2.75281e+05 	 0.00000e+00 	 1.00000e+14	 2.40573e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
5.70869e-02 	 9.45996e-01 	 6.90145e+01 	 2.30207e-04 	 8.21553e-01 	 5.63418e-01 	 2.75328e+05 	 0.00000e+00 	 1.00000e+14	 2.40395e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
5.85548e-02 	 9.44684e-01 	 6.90655e+01 	 2.30378e-04 	 8.20909e-01 	 5.64268e-01 	 2.75369e+05 	 0.00000e+00 	 1.00000e+14	 2.40225e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
6.00247e-02 	 9.43374e-01 	 6.91167e+01 	 2.30549e-04 	 8.20263e-01 	 5.65117e-01 	 2.75407e+05 	 0.00000e+00 	 1.00000e+14	 2.40059e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
6.14967e-02 	 9.42066e-01 	 6.91681e+01 	 2.30720e-04 	 8.19616e-01 	 5.65967e-01 	 2.75445e+05 	 0.00000e+00 	 1.00000e+14	 2.39894e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
6.29707e-02 	 9.40760e-01 	 6.92197e+01 	 2.30892e-04 	 8.18971e-01 	 5.66817e-01 	 2.75483e+05 	 0.00000e+00 	 1.00000e+14	 2.39728e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
6.44468e-02 	 9.39455e-01 	 6.92715e+01 	 2.31065e-04 	 8.18325e-01 	 5.67667e-01 	 2.75521e+05 	 0.00000e+00 	 1.00000e+14	 2.39563e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
6.59249e-02 	 9.38152e-01 	 6.93234e+01 	 2.31238e-04 	 8.17680e-01 	 5.68516e-01 	 2.75559e+05 	 0.00000e+00 	 1.00000e+14	 2.39397e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
6.74051e-02 	 9.36851e-01 	 6.93755e+01 	 2.31412e-04 	 8.17036e-01 	 5.69366e-01 	 2.75597e+05 	 0.00000e+00 	 1.00000e+14	 2.39232e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
6.88874e-02 	 9.35552e-01 	 6.94278e+01 	 2.31586e-04 	 8.16392e-01 	 5.70216e-01 	 2.75636e+05 	 0.00000e+00 	 1.00000e+14	 2.39067e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
7.03717e-02 	 9.34255e-01 	 6.94803e+01 	 2.31761e-04 	 8.15749e-01 	 5.71065e-01 	 2.75674e+05 	 0.00000e+00 	 1.00000e+14	 2.38902e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
7.18580e-02 	 9.32959e-01 	 6.95329e+01 	 2.31937e-04 	 8.15106e-01 	 5.71914e-01 	 2.75712e+05 	 0.00000e+00 	 1.00000e+14	 2.38737e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
7.33464e-02 	 9.31666e-01 	 6.95857e+01 	 2.32113e-04 	 8.14459e-01 	 5.72764e-01 	 2.75745e+05 	 0.00000e+00 	 1.00000e+14	 2.38579e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
7.48369e-02 	 9.30374e-01 	 6.96387e+01 	 2.32290e-04 	 8.13808e-01 	 5.73613e-01 	 2.75775e+05 	 0.00000e+00 	 1.00000e+14	 2.38425e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
7.63295e-02 	 9.29084e-01 	 6.96919e+01 	 2.32467e-04 	 8.13157e-01 	 5.74462e-01 	 2.75805e+05 	 0.00000e+00 	 1.00000e+14	 2.38271e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
7.78241e-02 	 9.27795e-01 	 6.97453e+01 	 2.32645e-04 	 8.12506e-01 	 5.75311e-01 	 2.75834e+05 	 0.00000e+00 	 1.00000e+14	 2.38117e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
7.93208e-02 	 9.26509e-01 	 6.97988e+01 	 2.32824e-04 	 8.11856e-01 	 5.76160e-01 	 2.75864e+05 	 0.00000e+00 	 1.00000e+14	 2.37963e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
8.08196e-02 	 9.25224e-01 	 6.98526e+01 	 2.33003e-04 	 8.11207e-01 	 5.77008e-01 	 2.75893e+05 	 0.00000e+00 	 1.00000e+14	 2.37810e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
8.23205e-02 	 9.23941e-01 	 6.99065e+01 	 2.33183e-04 	 8.10558e-01 	 5.77857e-01 	 2.75923e+05 	 0.00000e+00 	 1.00000e+14	 2.37657e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
8.38234e-02 	 9.22660e-01 	 6.99606e+01 	 2.33363e-04 	 8.09910e-01 	 5.78705e-01 	 2.75953e+05 	 0.00000e+00 	 1.00000e+14	 2.37503e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
8.53284e-02 	 9.21380e-01 	 7.00149e+01 	 2.33544e-04 	 8.09262e-01 	 5.79554e-01 	 2.75982e+05 	 0.00000e+00 	 1.00000e+14	 2.37350e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
8.68356e-02 	 9.20102e-01 	 7.00693e+01 	 2.33726e-04 	 8.08615e-01 	 5.80402e-01 	 2.76012e+05 	 0.00000e+00 	 1.00000e+14	 2.37197e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
8.83448e-02 	 9.18826e-01 	 7.01240e+01 	 2.33908e-04 	 8.07964e-01 	 5.81250e-01 	 2.76038e+05 	 0.00000e+00 	 1.00000e+14	 2.37048e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
8.98561e-02 	 9.17552e-01 	 7.01788e+01 	 2.34091e-04 	 8.07308e-01 	 5.82098e-01 	 2.76059e+05 	 0.00000e+00 	 1.00000e+14	 2.36905e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
9.13695e-02 	 9.16280e-01 	 7.02338e+01 	 2.34275e-04 	 8.06653e-01 	 5.82945e-01 	 2.76080e+05 	 0.00000e+00 	 1.00000e+14	 2.36761e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
9.28850e-02 	 9.15009e-01 	 7.02890e+01 	 2.34459e-04 	 8.05998e-01 	 5.83793e-01 	 2.76101e+05 	 0.00000e+00 	 1.00000e+14	 2.36618e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
9.44026e-02 	 9.13740e-01 	 7.03444e+01 	 2.34644e-04 	 8.05344e-01 	 5.84640e-01 	 2.76122e+05 	 0.00000e+00 	 1.00000e+14	 2.36475e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
9.59224e-02 	 9.12473e-01 	 7.04000e+01 	 2.34829e-04 	 8.04690e-01 	 5.85487e-01 	 2.76143e+05 	 0.00000e+00 	 1.00000e+14	 2.36332e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
9.74442e-02 	 9.11208e-01 	 7.04558e+01 	 2.35015e-04 	 8.04037e-01 	 5.86335e-01 	 2.76164e+05 	 0.00000e+00 	 1.00000e+14	 2.36189e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
9.89682e-02 	 9.09944e-01 	 7.05117e+01 	 2.35202e-04 	 8.03384e-01 	 5.87181e-01 	 2.76185e+05 	 0.00000e+00 	 1.00000e+14	 2.36046e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.00494e-01 	 9.08683e-01 	 7.05679e+01 	 2.35389e-04 	 8.02732e-01 	 5.88028e-01 	 2.76206e+05 	 0.00000e+00 	 1.00000e+14	 2.35904e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.02022e-01 	 9.07423e-01 	 7.06242e+01 	 2.35577e-04 	 8.02081e-01 	 5.88875e-01 	 2.76227e+05 	 0.00000e+00 	 1.00000e+14	 2.35761e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.03553e-01 	 9.06164e-01 	 7.06807e+01 	 2.35766e-04 	 8.01426e-01 	 5.89721e-01 	 2.76245e+05 	 0.00000e+00 	 1.00000e+14	 2.35621e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.05085e-01 	 9.04908e-01 	 7.07374e+01 	 2.35955e-04 	 8.00766e-01 	 5.90567e-01 	 2.76258e+05 	 0.00000e+00 	 1.00000e+14	 2.35487e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.06620e-01 	 9.03653e-01 	 7.07943e+01 	 2.36145e-04 	 8.00107e-01 	 5.91413e-01 	 2.76270e+05 	 0.00000e+00 	 1.00000e+14	 2.35353e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.08156e-01 	 9.02400e-01 	 7.08514e+01 	 2.36335e-04 	 7.99448e-01 	 5.92258e-01 	 2.76283e+05 	 0.00000e+00 	 1.00000e+14	 2.35218e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.09695e-01 	 9.01148e-01 	 7.09087e+01 	 2.36526e-04 	 7.98789e-01 	 5.93104e-01 	 2.76295e+05 	 0.00000e+00 	 1.00000e+14	 2.35084e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.11236e-01 	 8.99899e-01 	 7.09662e+01 	 2.36718e-04 	 7.98132e-01 	 5.93949e-01 	 2.76308e+05 	 0.00000e+00 	 1.00000e+14	 2.34950e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.12779e-01 	 8.98651e-01 	 7.10239e+01 	 2.36910e-04 	 7.97474e-01 	 5.94794e-01 	 2.76320e+05 	 0.00000e+00 	 1.00000e+14	 2.34816e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.14325e-01 	 8.97405e-01 	 7.10818e+01 	 2.37103e-04 	 7.96817e-01 	 5.95639e-01 	 2.76333e+05 	 0.00000e+00 	 1.00000e+14	 2.34682e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.15872e-01 	 8.96160e-01 	 7.11398e+01 	 2.37297e-04 	 7.96161e-01 	 5.96483e-01 	 2.76345e+05 	 0.00000e+00 	 1.00000e+14	 2.34549e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.17421e-01 	 8.94917e-01 	 7.11981e+01 	 2.37491e-04 	 7.95506e-01 	 5.97327e-01 	 2.76358e+05 	 0.00000e+00 	 1.00000e+14	 2.34415e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.18973e-01 	 8.93676e-01 	 7.12565e+01 	 2.37686e-04 	 7.94848e-01 	 5.98171e-01 	 2.76368e+05 	 0.00000e+00 	 1.00000e+14	 2.34283e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.20527e-01 	 8.92437e-01 	 7.13152e+01 	 2.37882e-04 	 7.94184e-01 	 5.99015e-01 	 2.76372e+05 	 0.00000e+00 	 1.00000e+14	 2.34156e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.22083e-01 	 8.91200e-01 	 7.13740e+01 	 2.38078e-04 	 7.93521e-01 	 5.99858e-01 	 2.76376e+05 	 0.00000e+00 	 1.00000e+14	 2.34029e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.23641e-01 	 8.89964e-01 	 7.14331e+01 	 2.38275e-04 	 7.92858e-01 	 6.00702e-01 	 2.76380e+05 	 0.00000e+00 	 1.00000e+14	 2.33903e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.25201e-01 	 8.88730e-01 	 7.14923e+01 	 2.38473e-04 	 7.92195e-01 	 6.01545e-01 	 2.76384e+05 	 0.00000e+00 	 1.00000e+14	 2.33776e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.26764e-01 	 8.87497e-01 	 7.15517e+01 	 2.38671e-04 	 7.91534e-01 	 6.02387e-01 	 2.76389e+05 	 0.00000e+00 	 1.00000e+14	 2.33650e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.28329e-01 	 8.86267e-01 	 7.16114e+01 	 2.38870e-04 	 7.90872e-01 	 6.03230e-01 	 2.76393e+05 	 0.00000e+00 	 1.00000e+14	 2.33523e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.29895e-01 	 8.85038e-01 	 7.16712e+01 	 2.39069e-04 	 7.90212e-01 	 6.04072e-01 	 2.76397e+05 	 0.00000e+00 	 1.00000e+14	 2.33397e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.31464e-01 	 8.83810e-01 	 7.17312e+01 	 2.39270e-04 	 7.89552e-01 	 6.04913e-01 	 2.76401e+05 	 0.00000e+00 	 1.00000e+14	 2.33270e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.33036e-01 	 8.82585e-01 	 7.17915e+01 	 2.39471e-04 	 7.88892e-01 	 6.05755e-01 	 2.76405e+05 	 0.00000e+00 	 1.00000e+14	 2.33144e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.34609e-01 	 8.81361e-01 	 7.18519e+01 	 2.39672e-04 	 7.88232e-01 	 6.06596e-01 	 2.76407e+05 	 0.00000e+00 	 1.00000e+14	 2.33019e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.36185e-01 	 8.80139e-01 	 7.19125e+01 	 2.39874e-04 	 7.87564e-01 	 6.07437e-01 	 2.76403e+05 	 0.00000e+00 	 1.00000e+14	 2.32898e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.37762e-01 	 8.78918e-01 	 7.19734e+01 	 2.40077e-04 	 7.86897e-01 	 6.08277e-01 	 2.76399e+05 	 0.00000e+00 	 1.00000e+14	 2.32777e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.39342e-01 	 8.77699e-01 	 7.20344e+01 	 2.40281e-04 	 7.86230e-01 	 6.09117e-01 	 2.76394e+05 	 0.00000e+00 	 1.00000e+14	 2.32656e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.40924e-01 	 8.76482e-01 	 7.20956e+01 	 2.40485e-04 	 7.85564e-01 	 6.09957e-01 	 2.76390e+05 	 0.00000e+00 	 1.00000e+14	 2.32535e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.42509e-01 	 8.75267e-01 	 7.21571e+01 	 2.40690e-04 	 7.84899e-01 	 6.10797e-01 	 2.76385e+05 	 0.00000e+00 	 1.00000e+14	 2.32414e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.44095e-01 	 8.74053e-01 	 7.22187e+01 	 2.40896e-04 	 7.84234e-01 	 6.11636e-01 	 2.76381e+05 	 0.00000e+00 	 1.00000e+14	 2.32294e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.45684e-01 	 8.72841e-01 	 7.22806e+01 	 2.41102e-04 	 7.83570e-01 	 6.12475e-01 	 2.76377e+05 	 0.00000e+00 	 1.00000e+14	 2.32173e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.47275e-01 	 8.71631e-01 	 7.23426e+01 	 2.41309e-04 	 7.82906e-01 	 6.13313e-01 	 2.76372e+05 	 0.00000e+00 	 1.00000e+14	 2.32053e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
1.48868e-01 	 8.70422e-01 	 7.24049e+01 	 2.41517e-04 	 7.82243e-01 	 6.14152e-01 	 2.76368e+05 	 0.00000e+00 	 1.00000e+14	 2.31932e-02	 1.00000e+00	 1.00000e+00	 2.50000e+00	 1.00000e+00
